contentid	title	areacode	addr	creationtime	modifiedtime	sigungucode	cat1	cat2	cat3	mapx	mapy	tel	zipcode
3483083	간송옛집	1	서울특별시 도봉구 시루봉로 149-18 (방학동)	20250324132519	20250324132532	10	A02	A0201	A02010400	127.0282025819	37.6649464754		01316
129010	갈천동초가까치구멍집	35	경상북도 영덕군 창수면 장육사길 363	20060619090000	20241029132851	12	A02	A0201	A02010400	129.3218943100	36.5975288568		36402
125800	강릉 선교장	32	강원특별자치도 강릉시 운정길 63	20031014090000	20250704151804	1	A02	A0201	A02010400	128.8850778068	37.7865588677		25464
128759	강릉 수리골 고택	32	강원특별자치도 강릉시 운정길 125	20060125090000	20250731172550	1	A02	A0201	A02010400	128.8911356052	37.7862090263		25464
2702581	강릉 오금집	32	강원특별자치도 강릉시 강릉대로210번길 23-9 (임당동)	20211231184112	20250325105106	1	A02	A0201	A02010400	128.8940418219	37.7563708685		25530
125789	강릉 오죽헌	32	강원특별자치도 강릉시 율곡로3139번길 24	20070910090000	20250711144458	1	A02	A0201	A02010400	128.8776814918	37.7787651808		25465
129584	강릉 해운정	32	강원특별자치도 강릉시 운정길 125	20070712090000	20250624163219	1	A02	A0201	A02010400	128.8911356052	37.7862090263		25464
2743393	강선대	33	충청북도 영동군 양산면 봉곡리 756-1	20210911000008	20250310091912	4	A02	A0201	A02010400	127.6957322633	36.1352096262		29162
1578659	거창 갈계리 임씨고가	36	경상남도 거창군 북상면 샘골길 6	20120327021527	20240531153245	2	A02	A0201	A02010400	127.8189475809	35.7804549384		50102
128653	거창 동계종택(정온 선생 고택)	36	경상남도 거창군 위천면 강동1길 13	20051114090000	20250106170159	2	A02	A0201	A02010400	127.8287668267	35.7554662802		50103
1579747	거창 동호리 이씨고가	36	경상남도 거창군 웅양면 동호1길 217	20120327202656	20250319190806	2	A02	A0201	A02010400	127.9273624890	35.7989520008		50113
1578365	거창 무릉리 정씨고가	36	경상남도 거창군 남하면 무릉3길 19-16	20120326235845	20250316162838	2	A02	A0201	A02010400	127.9458144856	35.6642175960		50123
128655	거창 황산리 신씨고가	36	경상남도 거창군 위천면 황산1길 109-5	20051114090000	20250319191559	2	A02	A0201	A02010400	127.8370186747	35.7629155826		50103
2707041	경극고택	4	대구광역시 동구 옻골로 195-3	20210224223528	20250328133736	4	A02	A0201	A02010400	128.6866758144	35.9074757619		41055
319577	경주 독락당	35	경상북도 경주시 안강읍 옥산서원길 300-3	20071207230327	20250312100328	2	A02	A0201	A02010400	129.1601060740	36.0165611670		38000
231933	경주 양동 무첨당	35	경상북도 경주시 강동면 양동마을안길 32-19	20071015090000	20240430141944	2	A02	A0201	A02010400	129.2526566960	36.0020201213		38006
129518	경주 양동마을 송첨종택	35	경상북도 경주시 강동면 양동마을안길 75-6	20070418090000	20240919150107	2	A02	A0201	A02010400	129.2536537785	36.0038393793		38006
1937772	계룡 사계고택	34	충청남도 계룡시 두마면 사계로 122-4	20140729235637	20250709144104	16	A02	A0201	A02010400	127.2714082560	36.2655816518		32836
126795	고성 어명기 고택	32	강원특별자치도 고성군 죽왕면 봉수대길 131-7	20020607090000	20250319170220	2	A02	A0201	A02010400	128.5177529605	38.3147764738		24750
1310884	고성장산리허씨고가	36	경상남도 고성군 마암면 장산길 21	20110616223158	20250319191612	3	A02	A0201	A02010400	128.3239501354	35.0603507432		52910
1621158	고원희가옥	5	광주광역시 남구 압촌1길 12	20120503033211	20240603100437	2	A02	A0201	A02010400	126.8395075721	35.0922075057		61751
2702475	고진하 가옥	32	강원특별자치도 영월군 남면 원골길 170-9	20211230230436	20250324110616	8	A02	A0201	A02010400	128.3868966548	37.1740949988		26217
126391	고창신재효고택	37	전북특별자치도 고창군 고창읍 동리로 100	20020607090000	20250807175740	1	A02	A0201	A02010400	126.7030639278	35.4322000769		56440
1605990	관훈동 민씨 가옥 (구 부마도위박영효가옥)	1	서울특별시 중구 퇴계로34길 28	20120418220136	20240611105524	24	A02	A0201	A02010400	126.9935754302	37.5585082277		04626
127014	광산김씨 유일재고택	35	경상북도 안동시 와룡면 선돌길 113-16	20020513090000	20250117112227	11	A02	A0201	A02010400	128.7740895225	36.6163884647		36611
2614384	광양 윤동주 유고보존 정병욱 가옥	38	전라남도 광양시 진월면 망덕길 249	20190807190342	20250718110415	4	A02	A0201	A02010400	127.7591880209	34.9707924868		57712
1433369	괴산 김항묵 고택	33	충청북도 괴산군 칠성면 칠성로4길 20	20111111005811	20240926201014	1	A02	A0201	A02010400	127.8592136303	36.7816914152		28020
1437090	괴산 송병일 고택	33	충청북도 괴산군 청천면 청천4길 17	20111115220918	20250313100345	1	A02	A0201	A02010400	127.7382722804	36.6618001905		28063
1677831	괴산 수월정	33	충청북도 괴산군 칠성면 산막이옛길 315-38	20120724233813	20250319192406	1	A02	A0201	A02010400	127.8407607044	36.7471256016		28016
1436162	괴산 이창훈 고가	33	충청북도 괴산군 감물면 충민로오간길 64	20111114230239	20240531142139	1	A02	A0201	A02010400	127.8592452848	36.8408901738		28006
127289	괴산 홍범식 고가(벽초 홍명희 생가)	33	충청북도 괴산군 괴산읍 임꺽정로 16	20030813090000	20250711140051	1	A02	A0201	A02010400	127.7949796011	36.8135588050		28025
2613459	구 선교사가옥	34	충청남도 공주시 쪽지골길 18-13	20190729224558	20250318214457	1	A02	A0201	A02010400	127.1264579543	36.4494913770		32563
128994	구례 운조루 고택	38	전라남도 구례군 토지면 운조루길 59	20060612090000	20240823140824	5	A02	A0201	A02010400	127.5154422680	35.2061200991		57624
705411	군위 남천고택	4	대구광역시 군위군 부계면 한밤5길 19	20090312024121	20250315131525	9	A02	A0201	A02010400	128.6539855641	36.0586385795		39065
3013816	궁집	31	경기도 남양주시 평내로 9 (평내동)	20230921144012	20250509164256	9	A02	A0201	A02010400	127.2303930849	37.6440553404		12224
1623646	권희문가옥	37	전북특별자치도 장수군 산서면 오메길 9	20120507183546	20240913153148	11	A02	A0201	A02010400	127.3862604449	35.5876608343		55646
2792804	금시당	36	경상남도 밀양시 활성로 24-183	20211213211641	20250319191512	7	A02	A0201	A02010400	128.7840483695	35.4872722244		50433
2782667	김대기가옥	35	경상북도 예천군 용문면 금당실길 80-8	20211129195409	20250422102518	16	A02	A0201	A02010400	128.4102502449	36.6927340151		36835
2792887	김병호고가	31	경기도 양평군 용문면 오촌길49번길 6	20211213213540	20250319153417	19	A02	A0201	A02010400	127.5861750016	37.5352716943		12510
2717590	김성래 가옥	32	강원특별자치도 양양군 현남면 북분안길 106-9	20210519001226	20250321173907	7	A02	A0201	A02010400	128.7398902422	37.9873605468		25052
2789827	김세균판서고가	33	충청북도 제천시 한수면 미륵송계로 1588-1	20211209015223	20250306150522	7	A02	A0201	A02010400	128.0802965197	36.8819978543		27226
1621410	김용학가옥	5	광주광역시 북구 하백로29번길 24	20120503220957	20240617141404	4	A02	A0201	A02010400	126.8882285875	35.1904250142		61066
1596067	김정회고가	37	전북특별자치도 고창군 고창읍 도산1길 16	20120407002843	20241025151957	1	A02	A0201	A02010400	126.6599564490	35.4400651251		56443
2702472	김종길 가옥	32	강원특별자치도 영월군 주천면 고가옥길 27	20211230225007	20250321111145	8	A02	A0201	A02010400	128.2641992732	37.2708259899		26203
2777043	김택준가옥	32	강원특별자치도 양양군 현남면 창리길 4	20211122201447	20250319113529	7	A02	A0201	A02010400	128.7592834131	37.9718821650		25053
2738663	김환기고택	38	전라남도 신안군 안좌면 김환기길 38-1	20210901190602	20250331170029	12	A02	A0201	A02010400	126.1216209659	34.7528589353		58839
128145	나주 목사내아	38	전라남도 나주시 금성관길 13-10	20040520090000	20250317132818	6	A02	A0201	A02010400	126.7153144815	35.0322260815		58257
2715385	난포정(蘭浦亭)	32	강원특별자치도 정선군 임계면 봉산리 185	20210507012307	20250331163156	11	A02	A0201	A02010400	128.8496264433	37.4824766400		
127223	남성재	35	경상북도 포항시 남구 대송면 남성안길 18-16	20021125090000	20241112141645	23	A02	A0201	A02010400	129.3529487150	35.9735724669		37857
250460	남원몽심재	37	전북특별자치도 남원시 수지면 내호곡2길 19	20071030090000	20250318212806	4	A02	A0201	A02010400	127.3747457211	35.3379944423		55791
1590793	노동환가옥	37	전북특별자치도 임실군 삼계면 후천1길 19-20	20120404010723	20241029150925	10	A02	A0201	A02010400	127.2663543040	35.4843676764		55947
231931	논산명재고택	34	충청남도 논산시 노성면 노성산성길 50	20071012090000	20240603155616	3	A02	A0201	A02010400	127.1314897789	36.2819800939		32903
128559	농암종택	35	경상북도 안동시 도산면 가송길 162-133	20050712090000	20241206113450	11	A02	A0201	A02010400	128.8849392446	36.7639014929		36603
1612532	능성세가	4	대구광역시 북구 서변로3길 47-12	20120425015229	20240920135904	5	A02	A0201	A02010400	128.5935669594	35.9215168943		41477
126419	다산초당(다산 정약용 유적지)	38	전라남도 강진군 도암면 다산초당길 68-35	20020513090000	20250319191425	1	A02	A0201	A02010400	126.7462228308	34.5790442458		59248
1627280	단양 조덕수고택	33	충청북도 단양군 가곡면 덕천1길 19	20120510222612	20240611150225	2	A02	A0201	A02010400	128.3837741612	37.0033923462		27009
1614564	달성 삼가헌 고택	4	대구광역시 달성군 하빈면 묘동4길 15	20120426013901	20240823160111	3	A02	A0201	A02010400	128.4126888800	35.9067402418		42900
1610542	달성 조길방가옥	4	대구광역시 달성군 가창면 조길방길 92-1	20120423234010	20241104143220	3	A02	A0201	A02010400	128.5817753783	35.7558520917		42931
231936	달성 태고정	4	대구광역시 달성군 하빈면 육신사길 64	20071015090000	20241104172331	3	A02	A0201	A02010400	128.4166106288	35.9113509020		42900
228892	담양 명옥헌 원림	38	전라남도 담양군 고서면 후산길 103	20071002090000	20250315152301	7	A02	A0201	A02010400	126.9964127365	35.2193652440		57376
127337	당진 필경사	34	충청남도 당진시 송악읍 상록수길 97	20021125090000	20250709143447	4	A02	A0201	A02010400	126.7717374178	36.9520550986		31723
561983	동락원	37	전북특별자치도 전주시 완산구 은행로 33-6	20080521002820	20250320205456	12	A02	A0201	A02010400	127.1529168367	35.8168446419		55041
129539	동천석실	38	전라남도 완도군 보길면	20070507090000	20241021182443	18	A02	A0201	A02010400	126.5458227627	34.1539607550		59162
1395466	만해 한용운 심우장	1	서울특별시 성북구 성북로29길 24 (성북동)	20111005024447	20250708100454	17	A02	A0201	A02010400	126.9918301490	37.5936513341		02879
3089931	모영재	4	대구광역시 동구 도평로 905 (평광동)	20240111162300	20250616161626	4	A02	A0201	A02010400	128.7190416556	35.9343149895		41018
127329	목포시사	38	전라남도 목포시 유달로 165	20020607090000	20240522163902	8	A02	A0201	A02010400	126.3773085853	34.7900561250		58627
129210	무안 유교리고가	38	전라남도 무안군 삼향읍 유교길 53-5	20060823090000	20250728151919	9	A02	A0201	A02010400	126.4382823701	34.8474478811		58561
252546	무안박씨무의공파종택	35	경상북도 영덕군 축산면 도곡길 17-4	20071031090000	20240613152243	12	A02	A0201	A02010400	129.4091391964	36.5101404890		36419
129035	묵계서원 및 안동김씨 묵계종택	35	경상북도 안동시 길안면 충효로 1736-5	20060621090000	20250317102242	11	A02	A0201	A02010400	128.9153938790	36.4174860341		36736
2793068	밀양 퇴로리 이씨고가	36	경상남도 밀양시 부북면 퇴로2길 26-1	20211213224422	20250318192112	7	A02	A0201	A02010400	128.7005011540	35.5511468261		50401
2792794	밀양교동 손씨고가	36	경상남도 밀양시 밀양향교3길 7	20211213211416	20250319172854	7	A02	A0201	A02010400	128.7552142961	35.5049863657		50420
2792819	박시춘옛집	36	경상남도 밀양시 중앙로 324	20211213211940	20250318214451	7	A02	A0201	A02010400	128.7552701989	35.4921711431		50431
1579811	반구헌	36	경상남도 거창군 위천면 강동1길 17	20120327204544	20241105142343	2	A02	A0201	A02010400	127.8290751377	35.7552885279		50103
2481866	백인제가옥	1	서울특별시 종로구 북촌로7길 16 (가회동)	20170221232403	20250402145204	23	A02	A0201	A02010400	126.9841423343	37.5804693948		03055
3038830	백하구려	35	경상북도 안동시 내앞길 35	20230901121017	20250718090000	11	A02	A0201	A02010400	128.8598870640	36.5346216385		36730
264450	법흥동 고성이씨탑동파종택	35	경상북도 안동시 임청각길 103 (법흥동)	20040116201438	20250116154953	11	A02	A0201	A02010400	128.7467128503	36.5663297727		36684
3076943	벽파정	38	전라남도 진도군 고군면 벽파길 90	20231201101929	20241128141854	21	A02	A0201	A02010400	126.3448007969	34.5382922398		58906
2782543	보성 이진래고택	38	전라남도 보성군 득량면 오봉리 243	20211129191255	20250328132413	10	A02	A0201	A02010400	127.1867490610	34.7630226420	061-853-2885	
129688	보은 우당고택	33	충청북도 보은군 장안면 개안길 10-2	20070823090000	20250709135351	3	A02	A0201	A02010400	127.7901841203	36.4689398869		28912
3447048	사우당 종택	35	경상북도 성주군 수륜면 수륜길 54-4	20241217105436	20250626170447	10	A02	A0201	A02010400	128.2149751605	35.8282983045		40064
2786838	산청 남사리 이씨고가(이씨고가)	36	경상남도 산청군 단성면 남사리	20211207005844	20250318214955	9	A02	A0201	A02010400	127.9345205124	35.2657401705		
2785866	산청 단계리 권씨고가(권씨고가)	36	경상남도 산청군 신등면 단계리	20211206182407	20250318203309	9	A02	A0201	A02010400	128.0211209853	35.3802399143		
2669992	산청 이사재	36	경상남도 산청군 단성면 상동길 77	20200901001238	20250311141905	9	A02	A0201	A02010400	127.9350923975	35.2766472854		52252
1606009	삼청동오위장김춘영가옥	1	서울특별시 중구 퇴계로34길 28	20120418223043	20241205105656	24	A02	A0201	A02010400	126.9939920541	37.5586776601		04626
2998479	삼판서고택	35	경상북도 영주시 가흥동	20230817172659	20250729095552	14	A02	A0201	A02010400	128.6162170634	36.8206121307		36139
127520	서귀포 김정희 유배지	39	제주특별자치도 서귀포시 대정읍 추사로 44	20030627090000	20241016112012	3	A02	A0201	A02010400	126.2783333805	33.2499652075		63517
129046	서벽고택	35	경상북도 청송군 파천면 중들2길 22-2	20060622090000	20250327143849	21	A02	A0201	A02010400	129.0223526645	36.4586250462		37418
129125	서산 경주김씨 고택	34	충청남도 서산시 음암면 한다리길 45	20060704090000	20240605144258	7	A02	A0201	A02010400	126.5193409357	36.7411555975		31942
1373030	서상돈 고택	4	대구광역시 중구 서성로 6-1	20110829230825	20250723173904	8	A02	A0201	A02010400	128.5878384221	35.8672090500		41933
231938	서울 경모궁지	1	서울특별시 종로구 대학로 103 (연건동)	20071015090000	20241021164640	23	A02	A0201	A02010400	127.0018851600	37.5805308178		03080
1055245	서천 이하복 고택	34	충청남도 서천군 기산면 신막로57번길 32-3	20100706014525	20250704151222	8	A02	A0201	A02010400	126.7593756236	36.0808855202		33628
2677655	성주 백세각	35	경상북도 성주군 초전면 고산1길 27-3	20201021195151	20250623153029	10	A02	A0201	A02010400	128.2456069442	35.9883362652		40011
3444479	성주 예산리 배리댁	35	경상북도 성주군 성주읍 예산3길 22	20241213132249	20250306094705	10	A02	A0201	A02010400	128.2851330179	35.9234110199		40021
2615336	소양고택	37	전북특별자치도 완주군 소양면 송광수만로 472-23	20190815013156	20250318190333	8	A02	A0201	A02010400	127.2431037503	35.9037252144		55348
2715383	수고당	32	강원특별자치도 정선군 임계면 수고당길 110	20210507011622	20250317102510	11	A02	A0201	A02010400	128.8483792626	37.4847902374		26113
127371	수내동가옥(이택구가옥)	31	경기도 성남시 분당구 성남대로 550 (수내동)	20040223090000	20250704164951	12	A02	A0201	A02010400	127.1211938588	37.3803506411		13598
1606014	순정효황후윤씨친가	1	서울특별시 중구 퇴계로34길 28	20120418223741	20240612112349	24	A02	A0201	A02010400	126.9939920541	37.5586776601		04626
1627236	신경섭 전통가옥	34	충청남도 보령시 청라면 장밭길 62	20120510220821	20241021182857	5	A02	A0201	A02010400	126.6681193476	36.4206533677		33422
127430	신석정 고택	37	전북특별자치도 부안군 부안읍 석정로 63	20030627090000	20250306152135	6	A02	A0201	A02010400	126.7342838931	35.7399323108		56304
125925	아산 맹씨 행단(맹사성 고택)	34	충청남도 아산시 배방읍 행단길 25	20030302090000	20250709154300	9	A02	A0201	A02010400	127.0418713801	36.7470834810		31581
2822429	아산 외암마을 건재고택	34	충청남도 아산시 외암민속길 19-6	20220531163444	20240124105945	9	A02	A0201	A02010400	127.0162463633	36.7305016035		31557
1626699	아산 외암마을 참판댁	34	충청남도 아산시 송악면 외암민속길 42-15	20120510014002	20250704140832	9	A02	A0201	A02010400	127.0185072748	36.7303544385		31557
250436	아산 용궁댁	34	충청남도 아산시 도고면 도고산로587번길 73-21	20071029090000	20250316161702	9	A02	A0201	A02010400	126.8926127926	36.7405371637		31552
231940	안동 소호헌	35	경상북도 안동시 일직면 소호헌길 2	20071015090000	20240522154834	11	A02	A0201	A02010400	128.6638759366	36.4638815659		36756
231909	안동 예안이씨 충효당	35	경상북도 안동시 풍산읍 우렁길 73	20071005090000	20240607164256	11	A02	A0201	A02010400	128.5803385129	36.5742562953		36621
