contentid	title	areacode	addr	creationtime	modifiedtime	sigungucode	cat1	cat2	cat3	mapx	mapy	tel	zipcode
126775	봉황대(의령)	36	경상남도 의령군 궁류면 벽계리	20031117090000	20250514092203	12	A01	A0102	A01020200	128.2413223381	35.4369402398		52115
1624140	봉황대(장수)	37	전북특별자치도 장수군 천천면 봉황대길 2	20120508005846	20241105152850	11	A01	A0102	A01020200	127.5198402737	35.7984531494	063-350-2688	55605
1940660	부소담악(추소정)	33	충청북도 옥천군 군북면 환산로 518	20140812184230	20250313153648	5	A01	A0102	A01020200	127.5637131168	36.3522824857		29003
1180825	부용대	35	경상북도 안동시 풍천면 광덕솔밭길 72	20110122014909	20250306140844	11	A01	A0102	A01020200	128.5179949085	36.5446001818		36757
1627315	북벽	33	충청북도 단양군 영춘면 북벽길 51-3	20120510224614	20250402175840	2	A01	A0102	A01020200	128.4942174981	37.0828630735		27018
2616514	비래암(강원평화지역국가지질공원)	32	강원특별자치도 화천군 상서면 구운리	20190827000356	20250805125925	17	A01	A0102	A01020200	127.5801103308	38.1465143583		24105
250359	비선대	32	강원특별자치도 속초시 설악산로 1091	20071024090000	20250326173639	5	A01	A0102	A01020200	128.4670622688	38.1640791568		24903
129014	사랑바위	35	경상북도 울진군 금강송면 불영계곡로 1797	20060620090000	20250319160048	18	A01	A0102	A01020200	129.2565760204	36.9383248030		36301
127500	사자바위	35	경상북도 울릉군 서면	20030723090000	20250106170851	17	A01	A0102	A01020200	130.8330475351	37.4662294562		40234
2614826	서석대 (무등산권 국가지질공원)	5	광주광역시 북구 무등로 1550	20190809231043	20250718165805	4	A01	A0102	A01020200	126.9890013959	35.1441458348		61147
2614891	서유리 공룡화석지 (무등산권 국가지질공원)	38	전라남도 화순군 백아면 백아로 2080	20190810004747	20250328140227	24	A01	A0102	A01020200	127.0907917647	35.1695446988		58100
129605	선녀바위	2	인천광역시 중구 용유로380번길 21	20070713090000	20250416113708	10	A01	A0102	A01020200	126.3789681524	37.4396528391		22384
126887	선돌 (강원고생대 국가지질공원)	32	강원특별자치도 영월군 남면 영월로 1472	20031014090000	20250724112426	8	A01	A0102	A01020200	128.4346830763	37.2065393883		26215
2774283	선바위(선암)	1	서울특별시 종로구 통일로18가길 26	20211115183901	20241203150152	23	A01	A0102	A01020200	126.9589446749	37.5789274555		03023
1624461	선바위(입암)	7	울산광역시 울주군 범서읍 모두박길 6-1	20120508031027	20250611172237	5	A01	A0102	A01020200	129.2502859620	35.5662858909		44921
125806	설악 흔들바위	32	강원특별자치도 속초시 설악산로	20031226090000	20250320095551	5	A01	A0102	A01020200	128.4661629115	38.1459895779		24903
125805	설악산 울산바위	32	강원특별자치도 속초시 설악산로 1091	20031014090000	20250602145048	5	A01	A0102	A01020200	128.4664782790	38.1869348183		24903
2589653	소백산 국망봉  돼지바위	35	경상북도 영주시 순흥면 죽계로315번길 330	20190130223612	20250721153905	14	A01	A0102	A01020200	128.5268269921	36.9439463071		36012
2614644	숫돌바위 (울릉도, 독도 국가지질공원)	35	경상북도 울릉군 울릉읍 독도리	20190808224625	20250116100833	17	A01	A0102	A01020200	131.8680225341	37.2392327863		40240
3083705	쉰질바위	34	충청남도 홍성군 장곡면 광성리	20231211102100	20250508133423	15	A01	A0102	A01020200	126.6603354412	36.4688393668		32298
319704	여수 낭도리 공룡발자국화석 산지	38	전라남도 여수시 화정면	20071208002610	20240517163016	13	A01	A0102	A01020200	127.5481993070	34.5972945913		59781
2782706	영남용바위	38	전라남도 고흥군 영남면 용바위길 22	20211129201859	20250316123143	2	A01	A0102	A01020200	127.5068030066	34.5940747981		59521
2782492	와룡암(김천)	35	경상북도 김천시 증산면 평촌리 산78	20211129185522	20241203170056	6	A01	A0102	A01020200	128.0157051798	35.8827357500		39695
126470	외돌개(제주)	39	제주특별자치도 서귀포시 서흥동	20030619090000	20231024153920	3	A01	A0102	A01020200	126.5462159180	33.2402621646		63594
2737277	요강바위	37	전북특별자치도 순창군 동계면 어치리 814	20210830184607	20250109111749	7	A01	A0102	A01020200	127.1899336818	35.4693375031		56026
129545	우암 송시열 글쓴바위	38	전라남도 완도군 보길면	20070507090000	20241204110710	18	A01	A0102	A01020200	126.6234853333	34.1571088880		59163
126809	우항리 공룡화석 자연사유적지	38	전라남도 해남군 황산면 공룡박물관길 234	20031117090000	20241203141633	23	A01	A0102	A01020200	126.4374136354	34.5898101845		59007
2614841	운주사 층상응회암 (무등산권 국가지질공원)	38	전라남도 화순군 도암면 천태로 91-44	20190809233138	20250725134148	24	A01	A0102	A01020200	126.8791110465	34.9232688833		58158
127086	의성 제오리 공룡발자국화석 산지	35	경상북도 의성군 금성면 공룡로 179-18	20040219090000	20241114173537	19	A01	A0102	A01020200	128.6957198675	36.2862801648		37351
2614852	입석대 (무등산권 국가지질공원)	5	광주광역시 북구 무등로 1550	20190809234522	20250718165641	4	A01	A0102	A01020200	126.9890013959	35.1441458348		61147
228864	절부암	39	제주특별자치도 제주시 한경면 용수리	20040226090000	20241031155417	4	A01	A0102	A01020200	126.1669747575	33.3236386579		63009
2614861	증심사 계곡 안산암질용암	5	광주광역시 동구 증심사길 71	20190809235424	20250718165119	3	A01	A0102	A01020200	126.9602458781	35.1332076931		61493
231944	진주 유수리 백악기 하성퇴적층	36	경상남도 진주시 내동면 유수길75번길	20071016090000	20250331105733	13	A01	A0102	A01020200	128.0175447729	35.1221661286	055-749-8365	52848
129628	차유돔바위	35	경상북도 영덕군 영덕읍 군청길 116	20070720090000	20241021134846	12	A01	A0102	A01020200	129.3663874541	36.4147505081		36429
2858656	창꼼	39	제주특별자치도 제주시 조천읍 북촌리 393	20220922140953	20240821112948	4	A01	A0102	A01020200	126.7000343788	33.5524884484		63339
128190	처용암	7	울산광역시 남구 황성동 668-1	20041013090000	20250610164951	2	A01	A0102	A01020200	129.3492190070	35.4671988875		44784
128192	천전리공룡발자국화석	7	울산광역시 울주군 두동면 천전리	20041013090000	20250610161835	5	A01	A0102	A01020200	129.1773798662	35.6144402150		44913
2614555	철암산 화석산지 (경북 동해안 국가지질공원)	35	경상북도 영덕군 병곡면 백석리	20190808011844	20240611133927	12	A01	A0102	A01020200	129.4052557520	36.6188169340		36403
129000	추암 촛대바위	32	강원특별자치도 동해시 추암동	20060615090000	20250711142652	3	A01	A0102	A01020200	129.1602292408	37.4794524764		25790
128770	코끼리바위 (울릉도, 독도 국가지질공원)	35	경상북도 울릉군 북면 현포리	20060126090000	20240822163712	17	A01	A0102	A01020200	130.8689086583	37.5385135983		40205
2782733	코끼리바위(사천)	36	경상남도 사천시 향촌동	20211129214842	20250801161930	8	A01	A0102	A01020200	128.0974208119	34.9210373384		52564
2736730	코끼리바위(서산)	34	충청남도 서산시 대산읍 독곶리 산 230-2	20210826223634	20250321174425	7	A01	A0102	A01020200	126.3297458815	36.9915428552		31900
127400	탑바위(의령)	36	경상남도 의령군 정곡면 죽전리 252	20040203090000	20240617151435	12	A01	A0102	A01020200	128.3232309631	35.3651636920		52126
128281	팔봉산 흔들바위	31	경기도 안성시 일죽면 죽림리	20050202090000	20250806140836	16	A01	A0102	A01020200	127.4516169645	37.0764500786		17531
799100	포항 독수리바위	35	경상북도 포항시 남구 호미곶면 구만길 226	20090908004743	20250625174126	23	A01	A0102	A01020200	129.5572220173	36.0849387875		37928
799142	하선대	35	경상북도 포항시 남구 동해면 호미로2628번길 79	20090908011459	20241128165620	23	A01	A0102	A01020200	129.4847692133	36.0177644350		37922
705463	학소대	4	대구광역시 군위군 삼국유사면 화북리	20090312184303	20250315131337	9	A01	A0102	A01020200	128.7795252554	36.1295439840		43157
2753672	할미할아비바위	34	충청남도 태안군 안면읍 승언리 산27	20211006193152	20250407173230	14	A01	A0102	A01020200	126.3304532081	36.5016771612		32166
129082	현비암	35	경상북도 청송군 청송읍 금곡리 1056-1	20060629090000	20241112104448	21	A01	A0102	A01020200	129.0615893303	36.4158612149		37433
129626	호도 해변기암절벽	34	충청남도 보령시 오천면 호도길 22	20070716090000	20241129184219	5	A01	A0102	A01020200	126.2644837860	36.3018601158		33411
129436	화성 고정리 공룡알 화석산지	31	경기도 화성시 송산면 공룡로 659	20070228090000	20250708104102	31	A01	A0102	A01020200	126.7470061547	37.2623520989		18235
127191	화순 서유리 공룡발자국화석 산지	38	전라남도 화순군 백아면 백아로 2080	20031114090000	20250730100348	24	A01	A0102	A01020200	127.0906362225	35.1695863575		58100
128729	화적연 (한탄강 유네스코 세계지질공원)	31	경기도 포천시 관인면 사정리	20060103090000	20250610133353	29	A01	A0102	A01020200	127.2618764702	38.1163036615		11102
125811	흥양3기	32	강원특별자치도 원주시 소초면 흥양리	20020510090000	20250327180048	9	A01	A0102	A01020200	127.9870958637	37.3857325386		26310
