contentid	title	areacode	addr	creationtime	modifiedtime	sigungucode	cat1	cat2	cat3	mapx	mapy	tel	zipcode
2751315	갈치저수지	31	경기도 군포시 속달로 129-49	20210929231212	20250326132653	7	A01	A0101	A01011800	126.9046676336	37.3331661279		15890
1623750	갑천	3	대전광역시 유성구 봉명동	20120507200148	20240528155054	4	A01	A0101	A01011800	127.3687079109	36.3675467104		34178
2702651	강변저류지	32	강원특별자치도 영월군 영월읍 방절리 263-4	20210101022012	20250319111448	8	A01	A0101	A01011800	128.4483742907	37.1802648936		
2758868	거북선나루터	1	서울특별시 용산구 이촌동 302-183	20211019192122	20241217162200	21	A01	A0101	A01011800	126.9676539295	37.5182707714		
3425419	건등저수지	32	강원특별자치도 원주시 문막읍 건등리	20241126175811	20250424132146	9	A01	A0101	A01011800	127.8363198797	37.3145518522		26369
2009089	경인 아라뱃길	2	인천광역시 서구 정서진1로 41	20150610023225	20250611151610	7	A01	A0101	A01011800	126.6074801023	37.5584930230		22850
2767445	경인아라뱃길귤현나루	2	인천광역시 계양구 정서진로 1247	20211103182455	20250314153025	2	A01	A0101	A01011800	126.7474891370	37.5728188359		21017
2784663	경천저수지	37	전북특별자치도 완주군 화산면 성북리	20211201222338	20250319190907	8	A01	A0101	A01011800	127.2395171794	36.0381431707		
127633	경호강	36	경상남도 산청군 산청읍 산청대로	20040202090000	20250319171305	9	A01	A0101	A01011800	127.8424061879	35.4841916717		52212
2654766	계룡 입암저수지	34	충청남도 계룡시 두마면 입암리	20200429010534	20250312142843	16	A01	A0101	A01011800	127.2543159801	36.2417451867		32842
3045925	고남 저수지	34	충청남도 서산시 성연면 고남리	20231122104120	20250704110915	7	A01	A0101	A01011800	126.4253306449	36.8212558476		31933
125521	고모저수지	31	경기도 포천시 소흘읍 죽엽산로 452	20020430090000	20250811111644	29	A01	A0101	A01011800	127.1638252451	37.7990722068		11185
2771911	고북제	34	충청남도 서산시 고북면 신송리 817-1	20211110190156	20250312155529	7	A01	A0101	A01011800	126.5458158891	36.6529689932		32027
2615225	고석정 (한탄강 유네스코 세계지질공원)	32	강원특별자치도 철원군 동송읍 태봉로 1825	20190814200053	20250318183815	12	A01	A0101	A01011800	127.2869221163	38.1860265295	033-450-4810	24023
2746949	고잔저수지	31	경기도 평택시 청북읍 고잔리	20210917181849	20250326162143	28	A01	A0101	A01011800	126.9093134591	37.0677497116		17794
3035208	골정 저수지	34	충청남도 당진시 면천면 성상리	20231109133529	20250502134815	4	A01	A0101	A01011800	126.6717750779	36.8185187632		31804
1608654	곰소염전	37	전북특별자치도 부안군 진서면 염전길 18	20120420223452	20250108164450	6	A01	A0101	A01011800	126.6161258878	35.5949856849		56346
2568681	공릉천	31	경기도 고양시 덕양구 통일로 695 (관산동)	20181122022055	20250109181006	2	A01	A0101	A01011800	126.8733188448	37.6879271292		10284
2771931	공리저수지	34	충청남도 홍성군 구항면 오봉리	20211110190754	20250718090000	15	A01	A0101	A01011800	126.6010124254	36.5957487538		32213
756629	관곡지	31	경기도 시흥시 하중동	20090624003248	20250121150731	14	A01	A0101	A01011800	126.8045137016	37.4024535335		14973
2709541	교동 연화지	35	경상북도 김천시 교동택지5길 2 (교동)	20210311191900	20250702163531	6	A01	A0101	A01011800	128.0981351646	36.1435742669		39520
2717010	교동저수지(교동생태습지)	33	충청북도 옥천군 옥천읍 교동리	20210513223145	20250319185947	5	A01	A0101	A01011800	127.5850176477	36.3201448735		29027
3000594	구례 꽃강	38	전라남도 구례군 용방면 사림리	20230825114741	20241111153510	5	A01	A0101	A01011800	127.4484084904	35.2370071198		57613
2769743	구암저수지	33	충청북도 진천군 광혜원면 회죽리 409-2	20211108214345	20250312112220	8	A01	A0101	A01011800	127.4313382005	36.9789831719		
2779527	구엄리 돌염전	39	제주특별자치도 제주시 애월읍 구엄리	20211125194645	20250321175042	4	A01	A0101	A01011800	126.3812109878	33.4789303956		
1624748	금강	37	전북특별자치도 장수군 천천면 오리골길	20120508201645	20241021172828	11	A01	A0101	A01011800	127.5300812846	35.7889155237		55605
126011	금강하구둑(군산)	37	전북특별자치도 군산시 성산면 철새로 120	20031114090000	20250312111345	2	A01	A0101	A01011800	126.7496865132	36.0159483282		54045
1582934	금마저수지	37	전북특별자치도 익산시 금마면 고도9길 41-64	20120329002350	20250318210645	9	A01	A0101	A01011800	127.0568399915	36.0018246830		54572
2769996	금석저수지	33	충청북도 음성군 금왕읍 육령리 461-1	20211108234903	20250317133121	6	A01	A0101	A01011800	127.6130992751	36.9906878948		
2778450	금오저수지(금오산저수지)	35	경상북도 구미시 남통동	20211124191410	20250618093309	4	A01	A0101	A01011800	128.3170220306	36.1178450814		39309
1598378	금평저수지	37	전북특별자치도 김제시 금산면 청도리	20120410025430	20241004134827	3	A01	A0101	A01011800	127.0186146058	35.7212920752		576-962,1
127114	금호지	36	경상남도 진주시 금산면 금산순환로587번길	20040225090000	20250423091212	13	A01	A0101	A01011800	128.1535528200	35.2076617092		52632
2738020	금화지	35	경상북도 칠곡군 가산면 가산로 51	20210831221549	20241220161053	22	A01	A0101	A01011800	128.5533249158	36.0619280076		39852
2753914	기산저수지	34	충청남도 공주시 계룡면 기산리	20211006223245	20250318194158	1	A01	A0101	A01011800	127.1317537529	36.3815298140		
3407913	기산저수지	31	경기도 양주시 백석읍 기산리	20241106151755	20250804152706	18	A01	A0101	A01011800	126.9543144390	37.7778542211	031-8082-5662	11518
1236810	낙동강	35	경상북도 구미시 남구미로	20110321221524	20240826113354	4	A01	A0101	A01011800	128.3868640183	36.0838530046		39382
2614714	낙동강하구 (부산 국가지질공원)	6	부산광역시 사하구 낙동남로 1240	20190809012101	20250812133327	10	A01	A0101	A01011800	128.9460085869	35.1045515050		49435
2747160	난정저수지	2	인천광역시 강화군 교동면 난정리	20210917232129	20250314092245	1	A01	A0101	A01011800	126.2291113288	37.7823547295		23003
127571	남노일 강변	32	강원특별자치도 홍천군 남면 남노일로	20030627090000	20241209133348	16	A01	A0101	A01011800	127.7598191249	37.6726173087		25105
3037190	남노일강변유원지	32	강원특별자치도 홍천군 남면 남노일리	20231113100729	20250411162126	16	A01	A0101	A01011800	127.7607216628	37.6779861466		25105
125748	남대천(강릉)	32	강원특별자치도 강릉시 성산면 구산안길	20021127090000	20250728172508	1	A01	A0101	A01011800	128.8263881088	37.7141161060		25450
252571	남대천(양양)	32	강원특별자치도 양양군 양양읍 월리 553	20071101090000	20250808160425	7	A01	A0101	A01011800	128.6128187705	38.0653601295		215807
2780010	남매지	35	경상북도 경산시 계양동	20211125234847	20241217132914	1	A01	A0101	A01011800	128.7467256176	35.8248417799		
531461	남해 다초지(장평지)	36	경상남도 남해군 이동면 초음리	20080415013614	20250318190820	5	A01	A0101	A01011800	127.9227720503	34.8189957023		52430
125627	내린천 포트홀 (강원평화지역 국가지질공원)	32	강원특별자치도 인제군 기린면 북리	20031015090000	20250728145537	10	A01	A0101	A01011800	128.2965060925	37.9653962072		24654
2771918	냉정지	34	충청남도 아산시 인주면 서해로548번길 158	20211110190517	20250109160231	9	A01	A0101	A01011800	126.9016280072	36.8662894993		31430
3018384	노동 저수지	37	전북특별자치도 고창군 고창읍 노동로 252	20231006105207	20250807113310	1	A01	A0101	A01011800	126.7080776734	35.4201904120		56449
2611142	단산 저수지	4	대구광역시 동구 팔공로50길 66	20190715235035	20250317195738	4	A01	A0101	A01011800	128.6502036208	35.9220012197		41021
2604656	단양강 잔도	33	충청북도 단양군 적성면 애곡리	20190531231156	20250718162504	2	A01	A0101	A01011800	128.3398232796	36.9780499884		27014
3015153	단장숲유원지	36	경상남도 밀양시 단장면 용회길 15	20230925153103	20241126150932	7	A01	A0101	A01011800	128.8601881250	35.5163453553		50417
2742528	달창저수지	4	대구광역시 달성군 유가읍 구례길 1	20210910004438	20250110111715	3	A01	A0101	A01011800	128.4688244714	35.6451514212		42992
127636	달천	33	충청북도 괴산군 청천면 송문로운교길 24	20030813090000	20250316215550	1	A01	A0101	A01011800	127.8142330529	36.7283828233		28059
2746329	당거리나루터	31	경기도 평택시 오성면 당거리 226-1	20210916230707	20250331131144	28	A01	A0101	A01011800	126.9824477976	36.9925846885		17926
3357475	대골제(대골저수지)		광주광역시 남구 원산동	20240902111848	20250319160617		A01	A0101	A01011800	126.8472126953	35.0822393155		61752
2999140	대명유수지	4	대구광역시 달서구 대천동	20230821113724	20241206104740	2	A01	A0101	A01011800	128.4907537817	35.8221401441		42717
2998787	대봉배수지	4	대구광역시 남구 이천동	20230818163722	20241121100341	1	A01	A0101	A01011800	128.5968351959	35.8548522810		42433
2762701	대성저수지	35	경상북도 김천시 아포읍 대성지1길 593-43	20211026222048	20241210145821	6	A01	A0101	A01011800	128.2702233066	36.1211438485		39677
126319	대아저수지(대아호)	37	전북특별자치도 완주군 동상면 대아리	20031205090000	20250811142821	8	A01	A0101	A01011800	127.2732436768	35.9730817321		55344
2760156	대왕저수지	31	경기도 성남시 수정구 청계산로 605	20211021003823	20250327102913	12	A01	A0101	A01011800	127.0864483596	37.4311219070		13443
2765216	대평지	31	경기도 양평군 지평면 대평로 148	20211101184100	20250325151631	19	A01	A0101	A01011800	127.6331434606	37.4223245313		12543
2737285	덕산저수지	31	경기도 안성시 삼죽면 보삼로 634-16	20210830185222	20250325104746	16	A01	A0101	A01011800	127.3632168240	37.0688493581		17514
2771901	도남지	4	대구광역시 북구 도남동	20211110185916	20250317203607	5	A01	A0101	A01011800	128.5911241354	35.9706446156		41408
127084	동강 (강원고생대 국가지질공원)	32	강원특별자치도 정선군 정선읍 동강로 2908	20040128090000	20250319190811	11	A01	A0101	A01011800	128.6235171042	37.3602780468		26133
126807	동강(영월)	32	강원특별자치도 영월군 영월읍 동강로 826	20060509090000	20250526152925	8	A01	A0101	A01011800	128.5128232453	37.2079990332		26223
2726478	동부저수지	36	경상남도 거제시 동부면 구천리	20210721003613	20250812150514	1	A01	A0101	A01011800	128.6234195139	34.8110673523		53332
561874	동송저수지	32	강원특별자치도 철원군 동송읍 강산리	20080520230629	20250407111447	12	A01	A0101	A01011800	127.2714921831	38.3064316009		24009
619709	동주염전	31	경기도 안산시 단원구 동주길 41 (대부동동)	20080904220748	20250626171334	15	A01	A0101	A01011800	126.6007674667	37.2336028607		15643
2733833	두창저수지	31	경기도 용인시 처인구 원삼면 두창호수로 239-1	20210813190204	20250320155237	23	A01	A0101	A01011800	127.3404165302	37.1525503945		17176
2783760	두현저수지	7	울산광역시 울주군 청량읍 문죽리 1186	20211130224627	20250313102627	5	A01	A0101	A01011800	129.2523369377	35.5251905511		44960
2783732	마근저수지	7	울산광역시 울주군 서생면 화산리	20211130223745	20250326092000	5	A01	A0101	A01011800	129.2760279634	35.3750411922		45012
2747175	마둔저수지	31	경기도 안성시 금광면 장죽리 산26-4	20210917233448	20250318172406	16	A01	A0101	A01011800	127.3135712637	36.9710375236		
2758517	마정저수지	34	충청남도 천안시 서북구 직산읍 마정리	20211019013610	20250327095407	12	A01	A0101	A01011800	127.0971768299	36.8731727178		31028
1625152	만경강	37	전북특별자치도 익산시 춘포면 만경강길 905	20120509020101	20240531092402	9	A01	A0101	A01011800	127.0258760028	35.8990664146		54581
3056930	모암저수지	38	전라남도 장성군 서삼면 모암리	20231011182118	20250811112514	19	A01	A0101	A01011800	126.7524637833	35.3740075062		57231
2761644	모월저수지	34	충청남도 서산시 인지면 산동리	20211025204415	20250319184520	7	A01	A0101	A01011800	126.4425125231	36.7129491924		32016
2434888	목계나루	33	충청북도 충주시 엄정면 동계길 29-1	20161015025559	20250704153213	11	A01	A0101	A01011800	127.8889470429	37.0752276537		27314
2684648	문광저수지	33	충청북도 괴산군 문광면 양곡리 16	20201123195722	20240523112238	1	A01	A0101	A01011800	127.7487961482	36.7676243492		
2775636	문방저수지	34	충청남도 아산시 인주면 문방리	20211118011527	20250328143243	9	A01	A0101	A01011800	126.8639150884	36.8537875000		31436
3393736	문성지	35	경상북도 구미시 고아읍 들성로 174-3	20241021180646	20250319185540	4	A01	A0101	A01011800	128.3403243875	36.1585075525		39147
2662927	물왕호수	31	경기도 시흥시 물왕동	20200709014416	20250604161254	14	A01	A0101	A01011800	126.8301258058	37.3828312648		14990
2747133	미산저수지	31	경기도 안성시 양성면 미산리	20210917201429	20250318170431	16	A01	A0101	A01011800	127.2582690127	37.1308014272		
2796833	밀양영안지	36	경상남도 밀양시 무안면 화봉리 1453	20211215005535	20250120104904	7	A01	A0101	A01011800	128.6048522413	35.5134798733		
2704119	반곡지	35	경상북도 경산시 남산면 반곡리	20210118231529	20250313142236	1	A01	A0101	A01011800	128.8066632546	35.7805145683		38571
750812	발랑저수지	31	경기도 파주시 광탄면 발랑리	20090610184020	20250425105208	27	A01	A0101	A01011800	126.9057597076	37.8071888175		10830
2766470	방동저수지	3	대전광역시 유성구 성북로 80-5 (방동)	20211102195644	20250318215341	4	A01	A0101	A01011800	127.3051157117	36.2894184100		34205
2750342	배다리지	31	경기도 평택시 죽백동	20210928182227	20250110134611	28	A01	A0101	A01011800	127.1185158405	37.0002501095		17864
127789	백곡저수지	33	충청북도 진천군 진천읍 백곡로 1504-48	20031021090000	20250404103752	8	A01	A0101	A01011800	127.4123207495	36.8695620983		27843
125874	백마강	34	충청남도 부여군 규암면 백제문로 553	20031111090000	20240604143845	6	A01	A0101	A01011800	126.9170222321	36.3064874337		33114
1599383	백산저수지	37	전북특별자치도 김제시 백산면 하정로 163-73	20120410232232	20240607093635	3	A01	A0101	A01011800	126.8939558126	35.8459840763		54324
128085	보성강	38	전라남도 곡성군 목사동면 평리궁두길 9-1	20040322090000	20250805134641	3	A01	A0101	A01011800	127.2948914756	35.1281000864		57553
2737282	보통리저수지	31	경기도 화성시 정남면 보통리 38	20210830185216	20250321170852	31	A01	A0101	A01011800	126.9744984761	37.1949278263		
