contentid	title	areacode	addr	creationtime	modifiedtime	sigungucode	cat1	cat2	cat3	mapx	mapy	tel	zipcode
2794604	송하마을	36	경상남도 산청군 시천면 송하중태길 23	20211214030707	20250402092230	9	A02	A0201	A02010600	127.8383731702	35.2748430026		52240
1614506	순창 전통고추장 민속마을	37	전북특별자치도 순창군 순창읍 민속마을길 5-13	20120426012040	20241204191436	7	A02	A0201	A02010600	127.1091962359	35.3669032664		56048
127931	순천 낙안읍성	38	전라남도 순천시 낙안면 충민길 30	20031028090000	20250711101024	11	A02	A0201	A02010600	127.3417429744	34.9060980993		57918
2794614	신기마을	37	전북특별자치도 남원시 운봉읍 운봉신기길 103	20211214030910	20250318191226	4	A02	A0201	A02010600	127.5429751230	35.4521400229		55716
2414753	아라리촌	32	강원특별자치도 정선군 정선읍 애산로 37	20160909234209	20250731133158	11	A02	A0201	A02010600	128.6715123775	37.3741912507		26125
128558	안동 군자마을(오천유적지)	35	경상북도 안동시 와룡면 군자리길 29	20050711090000	20250627174620	11	A02	A0201	A02010600	128.8025019983	36.6735519186		36610
2657845	안동 내앞마을	35	경상북도 안동시 임하면 내앞길 5-4	20200601224801	20241105110909	11	A02	A0201	A02010600	128.8567706420	36.5356992347		36730
894027	안동 하회마을 [유네스코 세계유산]	35	경상북도 안동시 풍천면 전서로 186-8	20091211185832	20250703171616	11	A02	A0201	A02010600	128.5283188170	36.5506607937		36760
127339	안동민속촌	35	경상북도 안동시 성곡동	20031001090000	20241113092922	11	A02	A0201	A02010600	128.7666690305	36.5794980910		760-360,1
126680	안동포마을	35	경상북도 안동시 임하면 금소3길 3	20020503090000	20241205105307	11	A02	A0201	A02010600	128.8513720140	36.5049387502		36731
2524187	양림역사문화마을	5	광주광역시 남구 천변좌로446번길 7 (양림동)	20171222000553	20250805141924	2	A02	A0201	A02010600	126.9170050814	35.1401256257		61662
753619	양평 황순원문학촌 소나기마을	31	경기도 양평군 서종면 소나기마을길 24	20090616232000	20250731111058	19	A02	A0201	A02010600	127.3779032979	37.5949720622	031-770-2473	12504
894204	영암 왕인박사마을	38	전라남도 영암군 군서면 구림로 43-14	20091211193416	20250418111955	17	A02	A0201	A02010600	126.6255623080	34.7638964859		58434
547873	영양 두들마을	35	경상북도 영양군 석보면 두들마을길 98	20080418185748	20250710101906	13	A02	A0201	A02010600	129.1284986995	36.5579129860		36560
894008	영양 주실마을	35	경상북도 영양군 일월면 주실길 55	20091211185434	20250710101804	13	A02	A0201	A02010600	129.1025768058	36.7187302601		36514
128159	영월 섶다리 마을	32	강원특별자치도 영월군 주천면 평창강로 262-7	20040603090000	20241205134508	8	A02	A0201	A02010600	128.3477936655	37.3002602828		26202
2720207	예끼마을	35	경상북도 안동시 도산면 선성길 14	20210609025022	20250502172621	11	A02	A0201	A02010600	128.8123448093	36.6995158058		36605
894158	예천 금당실마을	35	경상북도 예천군 용문면 금당실길 54	20091211192423	20250709142825	16	A02	A0201	A02010600	128.4110113599	36.6902232055		36835
2686588	오성한옥마을	37	전북특별자치도 완주군 소양면 송광수만로 472-23	20201126183511	20250703161446	8	A02	A0201	A02010600	127.2433009708	35.9031141763		55348
2769810	오창 미래지 한옥마을	33	충청북도 청주시 청원구 오창읍 미래지로 71-53	20211108222259	20250307163908	10	A02	A0201	A02010600	127.4047362764	36.7351024259		28105
126001	외암민속마을	34	충청남도 아산시 송악면 외암민속길9번길 13-2	20030909090000	20250711112854	9	A02	A0201	A02010600	127.0144465112	36.7310403994		31557
2794625	외평마을	37	전북특별자치도 남원시 주천면 장안리 260-1	20211214031413	20250318215532	4	A02	A0201	A02010600	127.4455825376	35.3910396771		
2724392	은평한옥마을	1	서울특별시 은평구 진관동 127-27	20210705220048	20241226165310	22	A02	A0201	A02010600	126.9392030359	37.6414864929		
894183	의성 사촌마을	35	경상북도 의성군 점곡면 점곡길 17-1	20091211192828	20250701153329	19	A02	A0201	A02010600	128.7619516732	36.4257099805		37321
126842	이효석문화마을	32	강원특별자치도 평창군 봉평면 원길리	20031226090000	20250730101341	15	A02	A0201	A02010600	128.3711100072	37.6132523521		25302
128951	익산 함라마을 옛 담장	37	전북특별자치도 익산시 함라면	20060426090000	20250304170533	9	A02	A0201	A02010600	126.9110209070	36.0610903939		54502
128026	인량리 전통테마마을	35	경상북도 영덕군 창수면 인량길 178	20040114090000	20250730100910	12	A02	A0201	A02010600	129.3712746237	36.5522294128		36401
1611938	인흥마을	4	대구광역시 달성군 화원읍 인흥3길 16	20120424201806	20250707095701	3	A02	A0201	A02010600	128.5181077268	35.7932244734		42967
2786928	입석마을	36	경상남도 하동군 악양면 입석길 39-12	20211207012724	20250121152112	18	A02	A0201	A02010600	127.6971886133	35.1586258383		52307
2783373	자부마을	36	경상남도 통영시 욕지면 동항리	20211130190130	20250807112040	17	A02	A0201	A02010600	128.2698214964	34.6364361017		53100
2794620	장항마을	37	전북특별자치도 남원시 산내면 장항안길 8-1	20211214031150	20250307095314	4	A02	A0201	A02010600	127.6174220466	35.4246305475		55804
593382	전남 담양 창평면 [슬로시티]	38	전라남도 담양군 창평면 돌담길 56-24	20080724223734	20240520104332	7	A02	A0201	A02010600	127.0179187658	35.2352804779		57389
264284	전북 전주 한옥마을 [슬로시티]	37	전북특별자치도 전주시 완산구 기린대로 99	20021219212036	20250717180847	12	A02	A0201	A02010600	127.1536778411	35.8183333748		55040
127290	조령민속공예촌	33	충청북도 괴산군 연풍면 원풍로 224-11	20030813090000	20250117162212	1	A02	A0201	A02010600	128.0172771866	36.7839218374		28012
3424542	종로 무계원	1	서울특별시 종로구 창의문로11길 4-1 (부암동)	20241126161710	20241226150904	23	A02	A0201	A02010600	126.9627744300	37.5948701151	0237971312	03021
2787465	중군마을	37	전북특별자치도 남원시 인월면 인월로 73	20211207220405	20250109101956	4	A02	A0201	A02010600	127.6033223258	35.4615066877		55715
127254	지례예술촌	35	경상북도 안동시 임동면 지례예술촌길 427	20030604090000	20250327164421	11	A02	A0201	A02010600	128.9508713825	36.5100511642		36734
125576	지순택요(고려도요)	31	경기도 이천시 신둔면 경충대로 3217	20020502090000	20250325141315	26	A02	A0201	A02010600	127.3988789484	37.3119635789		17303
2784188	진해소사마을	36	경상남도 창원시 진해구 소사로59번길 13	20211201015831	20250318214832	16	A02	A0201	A02010600	128.7766476810	35.1287956897		51597
2790730	철도관사마을	38	전라남도 순천시 자경1길 10-81 (조곡동)	20211209234406	20250616171616	11	A02	A0201	A02010600	127.5004529224	34.9499708947		57954
2710984	청정신흥마을	32	강원특별자치도 동해시 서동로 825-1	20210325004450	20250404093832	3	A02	A0201	A02010600	129.0210932573	37.5194784796		25743
1857109	충북 제천 수산면 [슬로시티]	33	충청북도 제천시 수산면 월악로26길 5	20131112002525	20250319192850	7	A02	A0201	A02010600	128.1778196011	36.9346575039		27220
2792602	충주집 (이효석문화관)	32	강원특별자치도 평창군 봉평면 효석문학길 73-25	20211213185415	20250319110619	15	A02	A0201	A02010600	128.3701378735	37.6132273364		25304
2702546	토성민속마을	32	강원특별자치도 철원군 갈말읍 토성길 98	20211231021456	20250120173834	12	A02	A0201	A02010600	127.3430679949	38.2450178894		24029
2610507	포항 덕동문화마을	35	경상북도 포항시 북구 기북면 덕동문화길 21	20190711022229	20241105124828	23	A02	A0201	A02010600	129.1858522815	36.1661558239		37524
125578	한국민속촌	31	경기도 용인시 기흥구 민속촌로 90 (보라동)	20071012090000	20250711130144	23	A02	A0201	A02010600	127.1145951569	37.2567648379		17075
128949	한밤마을	4	대구광역시 군위군 부계면 한티로 2137-3	20060426090000	20250315131537	9	A02	A0201	A02010600	128.6549493486	36.0593162984		39065
128126	혼불문학관	37	전북특별자치도 남원시 사매면 노봉안길 52	20040427090000	20250319112112	4	A02	A0201	A02010600	127.3198968659	35.4812967288		55704
127034	화순 복조리마을	38	전라남도 화순군 백아면 복조리길 27	20020506090000	20250110173531	24	A02	A0201	A02010600	127.1578075552	35.1898824355		58100
893948	황산마을	36	경상남도 거창군 위천면 황산2길 13	20091211182224	20250630175913	2	A02	A0201	A02010600	127.8384713411	35.7622712372		50103
2794650	회덕마을	37	전북특별자치도 남원시 주천면 회덕길 27	20211214032252	20250310103752	4	A02	A0201	A02010600	127.4949696652	35.3978897622		55720
