contentid	title	areacode	addr	creationtime	modifiedtime	sigungucode	cat1	cat2	cat3	mapx	mapy	tel	zipcode
2765253	나주은행나무수목원	38	전라남도 나주시 남평읍 동촌로 236-42	20211101191743	20250316122212	6	A01	A0101	A01010700	126.8705169578	35.0514515149		58225
1603482	남산 야외식물원	1	서울특별시 용산구 이태원동	20120416235548	20250718090000	21	A01	A0101	A01010700	126.9949146460	37.5426517608		04391
2638439	남원 아담원	37	전북특별자치도 남원시 이백면 목가길 193	20191123012319	20250611172114	4	A01	A0101	A01010700	127.4768423766	35.4406123944		55722
2414865	내장산수목원	37	전북특별자치도 정읍시 내장호반로 194-28	20160910002241	20250318195534	13	A01	A0101	A01010700	126.8981779623	35.5099112372		56199
2774274	노원 불빛정원	1	서울특별시 노원구 화랑로 610 (공릉동)	20211115181918	20250316195953	9	A01	A0101	A01010700	127.0932978062	37.6243079306		01805
2657481	녹동항 바다정원	38	전라남도 고흥군 도양읍	20200526193442	20250328135648	2	A01	A0101	A01010700	127.1340012190	34.5255344834		59558
3032110	놀이정원풀빛	31	경기도 용인시 기흥구 하갈로136번길 6 (하갈동)	20231106160614	20250704091410	23	A01	A0101	A01010700	127.1001214201	37.2585199309		17096
3018956	다화림식물원&치유정원	38	전라남도 담양군 대전면 행성리	20231010152329	20241010163615	7	A01	A0101	A01010700	126.8978167446	35.2962437681		57320
2755480	달빛소리 수목원	37	전북특별자치도 익산시 춘포면 천서길 149	20211012190738	20241211163617	9	A01	A0101	A01010700	127.0330409637	35.9398452252		54580
2753886	대가야수목원	35	경상북도 고령군 대가야읍 성산로 46	20211006222122	20250805095556	3	A01	A0101	A01010700	128.2872603976	35.7285636871		40134
1088282	대구 도동 측백나무 숲	4	대구광역시 동구 도평로	20100908192824	20241128144452	4	A01	A0101	A01010700	128.6635775484	35.9182241168		41017
3416231	대구 세천늪테마정원	4	대구광역시 달성군 다사읍 세천리	20241114155954	20250319171952	3	A01	A0101	A01010700	128.4685236408	35.8779445286		42922
128120	대구수목원	4	대구광역시 달서구 화암로 342	20040420090000	20250414142118	2	A01	A0101	A01010700	128.5200295717	35.8007431029		42829
2758443	대산플라워랜드	36	경상남도 창원시 의창구 대산면 대산북로751번길 6	20211019010444	20250319171044	16	A01	A0101	A01010700	128.7169689369	35.3563412794		51120
125415	대아수목원	37	전북특별자치도 완주군 동상면 대아수목로 94-34	20040223090000	20241227144257	8	A01	A0101	A01010700	127.3047575211	35.9736738835		55344
2783380	대연수목전시원	6	부산광역시 남구 신선로447번길 24 (대연동)	20211130190518	20250325175147	4	A01	A0101	A01010700	129.0986919647	35.1251964498		48529
2742300	대한수목원	4	대구광역시 동구 파계로 446-42	20210909230913	20250319173313	4	A01	A0101	A01010700	128.6329120276	35.9738311385		41001
3079601	더스테이힐링파크	31	경기도 가평군 설악면 한서로268번길 157	20240110101249	20250408124249	1	A01	A0101	A01010700	127.5239158795	37.6613503648		12463
2514731	덕평공룡수목원	31	경기도 이천시 마장면 작촌로 282	20171110185629	20250319153911	26	A01	A0101	A01010700	127.3384366430	37.2336187677		17388
3025685	도담마을 도담정원	33	충청북도 단양군 단양읍 도담삼봉2길 6	20231026153831	20250107133810	2	A01	A0101	A01010700	128.3471191738	37.0012030213		27009
2806043	동백포레스트	39	제주특별자치도 서귀포시 남원읍 생기악로 53-38	20220204140943	20250428163639	3	A01	A0101	A01010700	126.6362150996	33.3003486310		63608
3018923	동악산 하늘정원	38	전라남도 곡성군 곡성읍 월봉리	20231010145933	20241119112758	3	A01	A0101	A01010700	127.2771673634	35.2634678422		57527
2657952	동화마을수목원	32	강원특별자치도 원주시 문막읍 동화골길 170	20200602002110	20250316123543	9	A01	A0101	A01010700	127.8553431434	37.3152299043		26372
3075146	레인보우식물원	33	충청북도 영동군 영동읍 영동힐링로 241-42	20231123144904	20250124091733	4	A01	A0101	A01010700	127.7898425931	36.1624165456		29142
2778965	로미지안 가든	32	강원특별자치도 정선군 북평면 어래길 20	20211125001120	20250317204403	11	A01	A0101	A01010700	128.6397770982	37.4412412448		26100
129423	만화방초	36	경상남도 고성군 거류면 은황길 82-91	20070205090000	20240530150609	3	A01	A0101	A01010700	128.3849946601	34.9607046716		52924
3486675	메덩골정원	31	경기도 양평군 양동면 메덩골길 1	20250414134301	20250423164816	19	A01	A0101	A01010700	127.7288799325	37.4941068741		12534
3051657	명상정원	3	대전광역시 동구 추동	20231129114155	20250730092038	2	A01	A0101	A01010700	127.4860165374	36.3795474248		34500
129203	목계솔밭(충주)	33	충청북도 충주시 중앙탑면 장천리	20060817090000	20250311132905	11	A01	A0101	A01010700	127.8807200387	37.0740498600		27447
2774013	무궁화수목원	32	강원특별자치도 홍천군 북방면 영서로 2937-12	20211112201322	20250331173610	16	A01	A0101	A01010700	127.8350191968	37.7212963930		25112
2781609	무릉도원수목원	31	경기도 부천시 춘의동	20211126195508	20250327160722	11	A01	A0101	A01010700	126.8182151887	37.5033531695		14656
2633910	물맑음수목원	31	경기도 남양주시 수동면 지둔로307번길 47-4	20191107223849	20250717101107	9	A01	A0101	A01010700	127.2956131424	37.7058187921		12028
2675000	물무산 행복숲	38	전라남도 영광군 영광읍 물무로 219	20201007051452	20250725140147	16	A01	A0101	A01010700	126.5167706243	35.2703736263		57051
3487756	물빛소리정원	36	경상남도 통영시 도산면 도산일주로 1278-57	20250422104438	20250422104457	17	A01	A0101	A01010700	128.3318125264	34.8802571745		53003
2602619	물의 정원	31	경기도 남양주시 조안면 북한강로 398	20190521200132	20250404112139	9	A01	A0101	A01010700	127.3132463631	37.5575613373		12281
128986	물향기수목원	31	경기도 오산시 청학로 211 (수청동)	20060530090000	20250702113502	22	A01	A0101	A01010700	127.0622135136	37.1674242378		18118
127817	미동산수목원	33	충청북도 청주시 상당구 미원면 수목원길 51	20070827090000	20250729153732	10	A01	A0101	A01010700	127.6688766755	36.6274834238		28199
2633912	바다향기수목원	31	경기도 안산시 단원구 대부황금로 399	20191107224142	20250623142815	15	A01	A0101	A01010700	126.6465274274	37.2250713187		15651
2606226	바람새마을 소풍정원	31	경기도 평택시 고덕면 새악길 43-42	20190613011750	20250326161148	28	A01	A0101	A01010700	127.0196994562	37.0117359155		17924
2847171	배알도 섬 정원	38	전라남도 광양시 태인동	20220831154258	20250812154454	4	A01	A0101	A01010700	127.7598187028	34.9637377342		57817
2711376	백두대간 생태수목원	32	강원특별자치도 정선군 임계면 화천동길 351-100	20210325190809	20250728165436	11	A01	A0101	A01010700	128.8866904105	37.5528609047		26111
730441	베어트리파크	8	세종특별자치시 전동면 신송로 217	20090504200946	20250711091101	1	A01	A0101	A01010700	127.2101554814	36.6728227784		30009
128626	벽초지수목원	31	경기도 파주시 광탄면 부흥로 242	20070831090000	20250324170021	27	A01	A0101	A01010700	126.8745266442	37.8005084799		10831
2829019	보령 무궁화수목원	34	충청남도 보령시 성주산로 318-57	20220725102853	20240619145209	5	A01	A0101	A01010700	126.6388575838	36.3343683198	041-931-6092	33485
250456	봉학골산림욕장	33	충청북도 음성군 음성읍 용광로230번길 138	20071030090000	20250317211745	6	A01	A0101	A01010700	127.6911150050	36.9720192434	043-871-5921	27688
129702	봉화 금강소나무림	35	경상북도 봉화군 소천면 청옥로	20070906090000	20240607171343	8	A01	A0101	A01010700	128.9792510345	37.0197851165		36264
407030	부천식물원	31	경기도 부천시 원미구 길주로 660 (춘의동)	20080115000101	20250516100306	11	A01	A0101	A01010700	126.8156736899	37.5056250825		14656
126472	비자림	39	제주특별자치도 제주시 구좌읍 비자숲길 55	20040226090000	20250321092107	4	A01	A0101	A01010700	126.8074904603	33.4862530625		63351
3029628	빛누리정원	35	경상북도 경주시 용담로 107 (황성동)	20231101171107	20250728104001	2	A01	A0101	A01010700	129.2098143938	35.8644098626		38089
2742135	뿌리깊은나무숲	31	경기도 의왕시 학의동 474-1	20210909194856	20250320105657	24	A01	A0101	A01010700	127.0131257831	37.3844648924		
1312443	산들소리	31	경기도 남양주시 불암산로59번길 48-31 (별내동)	20110620184134	20250404143925	9	A01	A0101	A01010700	127.1015407308	37.6512105067		12100
2850704	산소카페 청송정원	35	경상북도 청송군 파천면 청송로 5865	20220907111907	20250729093751	21	A01	A0101	A01010700	129.0266154306	36.4842166583		37414
3336621	산이정원	38	전라남도 해남군 산이면 구성리	20240723175809	20250729081000	23	A01	A0101	A01010700	126.3967115799	34.7096793786		59014
2736675	삼선산수목원	34	충청남도 당진시 고대면 삼선산수목원길 79	20210826192928	20250311135049	4	A01	A0101	A01010700	126.5879774237	36.9098928712		31793
2776835	삼척미로정원	32	강원특별자치도 삼척시 미로면 동안로 540	20211122181101	20250724093026	4	A01	A0101	A01010700	129.0707077890	37.4441270181		25903
2738734	상효원수목원/상효원	39	제주특별자치도 서귀포시 산록남로 2847-37	20210901220507	20240730112238	3	A01	A0101	A01010700	126.5860192949	33.3072442933		63577
125445	생각하는 정원	39	제주특별자치도 제주시 한경면 녹차분재로 675	20031212090000	20250403100357	4	A01	A0101	A01010700	126.2551753838	33.3254009536		63005
2836814	서귀포칠십리시공원	39	제주특별자치도 서귀포시 현청로 41-19 (서홍동)	20220816131418	20250529170654	3	A01	A0101	A01010700	126.5546645878	33.2668788062		63578
129207	서벽금강소나무숲	35	경상북도 봉화군 춘양면 서벽리	20060822090000	20250812095120	8	A01	A0101	A01010700	128.8106224173	36.9933404720		36209
2589349	서울식물원	1	서울특별시 강서구 마곡동로 161 (마곡동)	20190124194713	20250319185241	4	A01	A0101	A01010700	126.8360144928	37.5692236076		07789
749216	서울창포원	1	서울특별시 도봉구 마들로 916	20090608190951	20240731165447	10	A01	A0101	A01010700	127.0481278444	37.6893801026		01318
1055310	서천식물예술원	34	충청남도 서천군 기산면 화출길42번길 17	20100706021411	20250512092623	8	A01	A0101	A01010700	126.7692859379	36.0774194200		33628
2674763	서후리숲	31	경기도 양평군 서종면 거북바위1길 200	20201006202730	20240823170415	19	A01	A0101	A01010700	127.4301771507	37.5663707812		12504
2490928	석모도 수목원	2	인천광역시 강화군 삼산면 삼산북로449번길 161	20170425230202	20250313174807	1	A01	A0101	A01010700	126.3264049255	37.6910781940		23005
129276	석부작박물관 (숨도, 귤림성)	39	제주특별자치도 서귀포시 일주동로 8941	20070907090000	20241210115005	3	A01	A0101	A01010700	126.5360193536	33.2503192271		63571
523999	선인장다육식물연구소(구 선인장연구소)	31	경기도 고양시 일산서구 송산로 464-52	20080321202238	20250312174706	2	A01	A0101	A01010700	126.7313513319	37.6855470939		10224
2513888	설악산 자생식물원	32	강원특별자치도 속초시 바람꽃마을길 164	20171101202116	20250317195330	5	A01	A0101	A01010700	128.5250448649	38.1970097802		24867
2593258	섬이정원	36	경상남도 남해군 남면 남면로 1534-110	20190325223257	20250319164255	5	A01	A0101	A01010700	127.8605847505	34.7523270827		52434
523741	성남시 식물원	31	경기도 성남시 중원구 은행로 72 (은행동)	20080320235811	20250520140547	12	A01	A0101	A01010700	127.1678347862	37.4530402749		13160
128111	세계꽃식물원	34	충청남도 아산시 도고면 아산만로 37-37	20040417090000	20250317204359	9	A01	A0101	A01010700	126.8589155690	36.7502826733		31549
407051	세미원	31	경기도 양평군 양서면 양수로 93	20080115002606	20250711114509	19	A01	A0101	A01010700	127.3241902960	37.5407412665		12584
2738090	세아휴양림수목원	35	경상북도 칠곡군 석적읍 호국로 605-42	20210831233045	20241107145042	22	A01	A0101	A01010700	128.4347612000	36.0330402107		39848
2613134	소담수목원	36	경상남도 고성군 동해면 외산로 592	20190726222617	20250317125449	3	A01	A0101	A01010700	128.4645516535	35.0637112216		52918
2007741	소울원	31	경기도 파주시 탄현면 검산로 424-12	20150604194535	20250325160823	27	A01	A0101	A01010700	126.7347420638	37.8059164575		10846
1919548	순천만국가정원	38	전라남도 순천시 국가정원1호길 47	20140516235011	20250711100740	11	A01	A0101	A01010700	127.5082388575	34.9300149384		58026
3014719	숲정원 윤제림	38	전라남도 보성군 겸백면 주월산길 222	20230921134708	20240610113923	10	A01	A0101	A01010700	127.2066457748	34.8247827113		59412
3046071	쉼이있는정원	34	충청남도 서산시 인지면 모월2길 111-5	20231122112953	20250507172832	7	A01	A0101	A01010700	126.4261942072	36.7260640669		32016
128167	신구대학교식물원	31	경기도 성남시 수정구 적푸리로 9 (상적동)	20040608090000	20250519161500	12	A01	A0101	A01010700	127.0811654331	37.4337187337		13443
1910438	신라식물원	35	경상북도 예천군 감천면 충효로 1752	20140402184215	20250314135658	16	A01	A0101	A01010700	128.5446311043	36.7483329465	054-652-4857	36809
2783713	아가페정원	37	전북특별자치도 익산시 황등면 율촌길 9	20211130222242	20250408094038	9	A01	A0101	A01010700	126.9562068358	36.0199236519	063-856-4671	54531
2498883	아름다운정원 화수목	34	충청남도 천안시 동남구 목천읍 교천지산길 175	20170706000828	20250325090426	12	A01	A0101	A01010700	127.1938955787	36.7834153272		31228
3423740	아열대식물원	36	경상남도 의령군 의령읍 백산로 160-1	20241125144106	20250319191648	12	A01	A0101	A01010700	128.2797358787	35.3241091981		52142
126668	아침고요수목원	31	경기도 가평군 상면 수목원로 432	20071003090000	20250408123055	1	A01	A0101	A01010700	127.3525568480	37.7440126130		12448
2606922	안면도수목원	34	충청남도 태안군 안면읍 안면대로 3195-6	20190618014156	20250527113556	14	A01	A0101	A01010700	126.3591674021	36.4971226191		32166
127196	안산식물원	31	경기도 안산시 상록구 성호로 113 (이동)	20030331090000	20250728170042	15	A01	A0101	A01010700	126.8610499084	37.3140786764		15316
3425101	안중근공원	31	경기도 부천시 원미구 송내대로 236 (중동)	20241126170826	20250808152040	11	A01	A0101	A01010700	126.7590511072	37.5044936523	032-625-4844	14546
561105	양구수목원	32	강원특별자치도 양구군 동면 숨골로310번길 131	20080519201048	20250409101031	6	A01	A0101	A01010700	128.0739750220	38.1902435638		24511
126464	여미지식물원	39	제주특별자치도 서귀포시 중문관광로 93	20040224090000	20241206132850	3	A01	A0101	A01010700	126.4142854128	33.2526059401		63535
2997710	영덕복사꽃마을	35	경상북도 영덕군 삼화2길 18	20230814174020	20241010164308	12	A01	A0101	A01010700	129.3320730866	36.4394387085		36445
2998800	영흥수목원	31	경기도 수원시 영통구 영통로 435 (영통동)	20230818170334	20250522165313	13	A01	A0101	A01010700	127.0731043946	37.2596332074		16706
2667204	옥동 힐링가든	36	경상남도 거제시 둔덕면 청마로 665-13	20200814201317	20250626112444	1	A01	A0101	A01010700	128.5462413242	34.8704843251		53280
2674007	온실리움	7	울산광역시 울주군 상북면 도동신리로 138	20200923235923	20250313094538	5	A01	A0101	A01010700	129.1023646745	35.5976434793		44902
127498	완도수목원	38	전라남도 완도군 군외면 초평1길 156	20040224090000	20250316122427	18	A01	A0101	A01010700	126.6635492222	34.3606534621		59105
3361574	완주 화산꽃동산	37	전북특별자치도 완주군 화산면 춘산리	20240906171724	20250317211928	8	A01	A0101	A01010700	127.2079167955	36.0541435705		55304
3026006	왕궁 포레스트	37	전북특별자치도 익산시 왕궁면 호반로 71	20231025173633	20250804110805	9	A01	A0101	A01010700	127.0991308436	35.9949428690		54575
2747802	용도수목원	31	경기도 시흥시 밭뒤길 32	20210923230201	20240924110904	14	A01	A0101	A01010700	126.8273416925	37.4199019129		14931
3321355	용인자작나무숲	31	경기도 용인시 처인구 백암면 황새울로 231	20240624172659	20250709152734	23	A01	A0101	A01010700	127.3526304759	37.1113137101		17182
2761690	우림정원	33	충청북도 충주시 엄정면 삼실길 42	20211025225614	20250306145115	11	A01	A0101	A01010700	127.9037011589	37.0791496960		27314
1395991	울산테마식물수목원	7	울산광역시 동구 쇠평길 33-1	20111006012729	20250610160346	3	A01	A0101	A01010700	129.4271792207	35.5535517673		44001
946308	원예예술촌	36	경상남도 남해군 삼동면 예술길 39	20100208185728	20250730132647	5	A01	A0101	A01010700	128.0362819744	34.8036327456		52446
2736822	유구색동수국정원	34	충청남도 공주시 유구읍 창말길 44	20210826233359	20250718155243	1	A01	A0101	A01010700	126.9562843028	36.5544485680		32507
2863813	유니스의정원 보타닉하우스	31	경기도 안산시 상록구 반월천북길 139 (팔곡일동)	20221005144646	20250812132747	15	A01	A0101	A01010700	126.8890863193	37.3115572444		15519
2673974	율곡수목원	31	경기도 파주시 파평면 장승배기로 392	20200923202450	20250324180536	27	A01	A0101	A01010700	126.8228758014	37.8983655812		10809
523284	율봄식물원	31	경기도 광주시 퇴촌면 태허정로 267-54	20080320222015	20250718090000	5	A01	A0101	A01010700	127.2714192930	37.4715427801		12710
433027	이안숲속	34	충청남도 공주시 반포면 수목원길 25	20080129011348	20250509162855	1	A01	A0101	A01010700	127.1994826837	36.4227012896		32620
2789674	일영허브랜드(숲길정원)	31	경기도 양주시 장흥면 일영로 346-26	20211209002236	20250318132749	18	A01	A0101	A01010700	126.9237507018	37.6755322540		11525
3076051	일월수목원	31	경기도 수원시 장안구 일월로 61 (천천동)	20231120153908	20250429095341	13	A01	A0101	A01010700	126.9770345375	37.2881504113		16416
2841245	임진강 댑싸리공원	31	경기도 연천군 중면 삼곶리	20220823100353	20250318172212	21	A01	A0101	A01010700	127.0171734736	38.1313446498		11004
631568	장흥자생수목원	31	경기도 양주시 장흥면 권율로309번길 167-35	20081003012252	20241202113102	18	A01	A0101	A01010700	126.9506573919	37.7445163720		11519
3378033	정남진 수목원	38	전라남도 장흥군 대덕읍 천관산문학길 30	20240930172939	20250729162955	20	A01	A0101	A01010700	126.9072410549	34.5044719410		59352
3428425	정읍 허브원	37	전북특별자치도 정읍시 구량1길 188-29 (구룡동)	20241128160935	20250317212321	13	A01	A0101	A01010700	126.8955406850	35.5647716341		56184
1607565	제이드가든	32	강원특별자치도 춘천시 남산면 햇골길 80	20120420002020	20250317194957	13	A01	A0101	A01010700	127.5417314729	37.8325530155		24464
2806115	제주동백수목원	39	제주특별자치도 서귀포시 남원읍 태위로 (288)	20220204174358	20241119184602	3	A01	A0101	A01010700	126.6782259040	33.2757853440		63610
3371999	제주동화마을	39	제주특별자치도 제주시 구좌읍 비자림로 1191	20240923163154	20250320093958	4	A01	A0101	A01010700	126.7320509446	33.4354630186		63355
2479639	제주불빛정원	39	제주특별자치도 제주시 애월읍 평화로 2346	20170208003906	20250321154647	4	A01	A0101	A01010700	126.4089792859	33.4226259562		63066
128834	죽녹원	38	전라남도 담양군 담양읍 죽녹원로 119	20060313090000	20250729152552	7	A01	A0101	A01010700	126.9855748414	35.3278000230		57336
1350823	죽화경	38	전라남도 담양군 봉산면 유산길 71	20110804185309	20241205145427	7	A01	A0101	A01010700	126.9609539235	35.2525914428		57371
3079629	진달래동산	31	경기도 부천시 원미구 춘의동	20240110103318	20250516102659	11	A01	A0101	A01010700	126.8003141379	37.4999532459		14556
2606220	진해보타닉뮤지엄	36	경상남도 창원시 진해구 진해대로1137번길 89	20190613010335	20250317212459	16	A01	A0101	A01010700	128.7173500274	35.1304999747		51630
1605036	창경궁 자생식물학습장	1	서울특별시 종로구 창경궁로 185 (와룡동)	20120418021540	20250312102003	23	A01	A0101	A01010700	126.9964634775	37.5789336838		03072
3056662	창경궁대온실	1	서울특별시 종로구 창경궁로 185 (와룡동)	20231204114759	20250724102658	23	A01	A0101	A01010700	126.9964634775	37.5789336838		03072
129190	창수전시림	35	경상북도 영덕군 창수면 창수4길	20060731090000	20250120100327	12	A01	A0101	A01010700	129.2507832612	36.6201832385		36402
2782739	창원수목원	36	경상남도 창원시 성산구 삼동동 산9-1	20211129220104	20250319191443	16	A01	A0101	A01010700	128.6538390359	35.2285211545		51412
2715231	척야산 문화수목원	32	강원특별자치도 홍천군 내촌면 동창로 282	20210504024040	20250317104734	16	A01	A0101	A01010700	128.1584075026	37.7820176498		25162
2738669	천개의향나무숲	38	전라남도 구례군 광의면 천변길 12	20210901191043	20250626115744	5	A01	A0101	A01010700	127.4603243706	35.2267668147		57614
127820	천리포수목원	34	충청남도 태안군 소원면 천리포1길 187	20040224090000	20250527145154	14	A01	A0101	A01010700	126.1501561964	36.7984621051		32121
129601	청산수목원	34	충청남도 태안군 남면 연꽃길 70	20070713090000	20250316123326	14	A01	A0101	A01010700	126.2968818977	36.6886633873		32153
3112362	청학동다소랑정원	36	경상남도 하동군 청암면 삼신봉로 96	20240402134832	20250319191945	18	A01	A0101	A01010700	127.7345609975	35.2397229131	010-4844-5583	52309
741109	카멜리아힐	39	제주특별자치도 서귀포시 안덕면 병악로 166	20090526200728	20250409173126	3	A01	A0101	A01010700	126.3682663519	33.2898983201		63526
2792635	켄싱턴 프렌치 가든	32	강원특별자치도 평창군 진부면 진고개로 231	20211213191002	20250407173017	15	A01	A0101	A01010700	128.5978427847	37.6898700479		25322
2718736	코리아플라워파크	34	충청남도 태안군 안면읍 꽃지해안로 400	20210528013219	20250306172951	14	A01	A0101	A01010700	126.3368026480	36.5011801050		32166
617327	태백 구와우마을(고원자생식물원)	32	강원특별자치도 태백시 구와우길 38-20 (황지동)	20080901232009	20250522170412	14	A01	A0101	A01010700	128.9897278062	37.2069721705		26024
778219	태평염생식물원	38	전라남도 신안군 증도면 증동리	20090813232419	20250316220002	12	A01	A0101	A01010700	126.1724494938	34.9980487594		535-822,11
128202	태화강 국가정원	7	울산광역시 중구 태화강국가정원길 154	20041014090000	20250320150544	1	A01	A0101	A01010700	129.2913162043	35.5488636215		44457
2675046	통영생태숲	36	경상남도 통영시 인평동	20201007053618	20250811095941	17	A01	A0101	A01010700	128.4059238599	34.8373382971		53063
